Instance,Income
178940,129478.95
178941,29550.28
178942,10314.70
178943,82128.19
178944,104261.23
178945,133674.95
178946,12493.15
178947,7782.07
178948,73943.75
178949,36418.24
178950,238328.68
178951,28294.02
178952,142119.96
178953,35054.54
178954,36427.63
178955,411123.55
178956,50758.67
178957,176034.79
178958,116119.60
178959,11331.94
178960,20941.54
178961,225900.00
178962,214053.21
178963,91668.93
178964,28805.69
178965,82332.75
178966,109347.83
178967,17302.93
178968,34603.73
178969,58503.03
178970,94344.31
178971,47225.34
178972,139037.96
178973,402390.03
178974,56970.20
178975,48300.19
178976,10324.06
178977,9350.44
178978,221553.86
178979,33780.61
178980,381147.96
178981,305121.86
178982,40100.00
178983,318303.20
178984,49559.54
178985,37349.14
178986,50304.81
178987,97540.21
178988,17570.27
178989,20464.65
178990,102706.59
178991,338496.13
178992,29963.86
178993,95596.77
178994,33475.88
178995,51482.05
178996,83475.44
178997,66577.45
178998,27483.07
178999,117401.79
179000,110963.71
179001,46329.37
179002,27855.06
179003,80406.22
179004,58084.86
179005,35280.38
179006,130097.33
179007,225917.32
179008,82905.44
179009,125773.11
179010,136045.28
179011,54676.06
179012,82089.50
179013,176373.97
179014,47117.54
179015,49838.70
179016,63717.68
179017,144164.57
179018,83817.55
179019,150019.55
179020,95489.66
179021,163005.04
179022,129814.02
179023,100048.69
179024,259607.07
179025,55256.41
179026,97113.05
179027,30984.22
179028,65731.29
179029,249768.81
179030,8425.26
179031,49616.20
179032,63752.45
179033,21090.66
179034,70330.24
179035,196162.10
179036,84495.71
179037,146649.87
179038,121932.70
179039,39523.37
179040,220534.09
179041,8346.28
179042,27366.09
179043,278808.91
179044,11056.88
179045,212933.45
179046,40158.61
179047,116985.94
179048,196532.86
179049,50975.24
179050,44765.32
179051,10653.91
179052,59825.80
179053,33807.95
179054,200608.83
179055,184681.57
179056,900723.89
179057,32981.41
179058,105755.71
179059,30611.10
179060,101182.97
179061,40913.62
179062,254435.34
179063,48207.02
179064,29826.05
179065,34271.76
179066,86789.90
179067,135727.20
179068,64435.83
179069,86944.77
179070,148820.94
179071,14982.31
179072,129060.15
179073,269122.13
179074,34681.82
179075,25830.93
179076,50460.76
179077,28867.35
179078,17755.99
179079,33109.23
179080,35494.65
179081,34964.19
179082,165750.87
179083,149207.77
179084,60730.30
179085,58015.64
179086,43171.51
179087,44777.31
179088,33716.85
179089,258423.68
179090,19958.28
179091,219905.01
179092,172556.64
179093,241836.98
179094,68010.12
179095,19037.53
179096,34139.29
179097,116257.08
179098,6281.73
179099,39621.65
179100,253936.40
179101,10811.43
179102,159593.61
179103,27727.13
179104,74400.85
179105,43195.94
179106,172740.13
179107,272398.27
179108,188039.87
179109,136873.31
179110,76314.51
179111,96677.46
179112,309365.93
179113,36525.79
179114,37626.09
179115,69862.41
179116,39284.15
179117,64396.71
179118,28309.60
179119,212204.26
179120,577642.26
179121,232958.23
179122,279347.18
179123,165704.61
179124,49307.33
179125,132579.73
179126,53978.35
179127,357974.90
179128,234797.44
179129,19433.72
179130,236566.58
179131,120008.59
179132,48779.88
179133,55315.89
179134,19734.24
179135,150471.75
179136,143902.30
179137,5840.78
179138,123537.49
179139,95517.14
179140,325777.24
179141,13849.88
179142,99065.59
179143,47450.81
179144,453478.68
179145,16039.45
179146,23606.60
179147,134269.99
179148,45824.80
179149,130247.34
179150,31151.24
179151,45620.68
179152,6429.37
179153,127704.32
179154,33992.94
179155,17926.02
179156,372704.08
179157,70215.89
179158,51330.20
179159,29867.74
179160,6899.28
179161,226049.32
179162,39349.86
179163,210091.93
179164,31321.68
179165,77481.68
179166,2468.24
179167,47660.34
179168,257021.74
179169,311656.82
179170,142093.56
179171,13704.59
179172,126240.60
179173,173987.30
179174,173406.57
179175,276707.32
179176,242609.62
179177,21251.51
179178,336403.27
179179,36462.36
179180,122821.49
179181,126582.70
179182,88239.90
179183,55162.40
179184,11422.39
179185,154070.61
179186,13938.68
179187,32178.21
179188,25298.93
179189,31601.88
179190,91478.56
179191,5159.91
179192,68760.22
179193,46870.05
179194,7735.16
179195,193925.03
179196,45330.01
179197,31980.83
179198,135911.11
179199,353631.51
179200,31863.87
179201,84472.74
179202,82555.72
179203,48495.44
179204,102582.77
179205,19630.60
179206,153810.69
179207,27466.37
179208,16126.95
179209,132415.07
179210,5185.56
179211,86462.02
179212,48838.79
179213,40222.80
179214,25683.17
179215,38989.34
179216,26647.64
179217,26901.11
179218,10164.99
179219,24725.27
179220,46175.03
179221,7990.47
179222,27126.47
179223,59822.95
179224,213438.83
179225,98791.54
179226,123466.09
179227,24577.02
179228,175825.44
179229,40212.61
179230,186492.58
179231,56313.85
179232,30180.85
179233,243389.27
179234,50086.24
179235,63577.20
179236,739576.31
179237,86372.97
179238,268000.86
179239,285614.05
179240,9030.99
179241,36608.51
179242,84982.04
179243,97797.32
179244,260294.62
179245,38349.12
179246,138973.89
179247,35995.87
179248,33853.91
179249,190317.18
179250,198339.36
179251,54068.30
179252,95580.29
179253,33969.69
179254,16624.19
179255,15897.90
179256,16132.35
179257,39174.58
179258,16852.28
179259,16857.20
179260,17321.27
179261,46844.14
179262,86638.08
179263,175099.82
179264,57382.24
179265,42454.91
179266,55460.28
179267,39409.02
179268,34487.11
179269,44061.58
179270,113607.38
179271,11669.18
179272,31965.03
179273,42139.41
179274,12839.80
179275,26962.31
179276,74462.45
179277,83156.26
179278,30184.55
179279,24044.81
179280,57821.97
179281,21543.36
179282,450932.99
179283,38830.25
179284,340122.47
179285,27758.40
179286,84909.55
179287,237403.53
179288,139350.81
179289,48113.52
179290,51708.05
179291,29982.56
179292,200256.29
179293,350479.13
179294,117705.49
179295,51175.03
179296,200982.37
179297,62602.63
179298,83938.04
179299,20646.39
179300,51670.32
179301,20244.77
179302,101625.57
179303,123010.03
179304,121565.26
179305,261670.51
179306,461608.01
179307,59136.72
179308,34449.59
179309,53326.73
179310,46179.46
179311,164872.48
179312,84188.59
179313,18097.83
179314,122936.41
179315,539042.08
179316,109476.97
179317,58673.54
179318,20799.26
179319,52510.63
179320,92174.21
179321,76269.15
179322,24793.18
179323,12051.55
179324,77643.58
179325,36754.15
179326,169959.62
179327,226619.62
179328,29557.23
179329,18920.99
179330,79269.72
179331,51802.87
179332,126002.24
179333,65430.68
179334,14155.80
179335,10732.11
179336,35118.57
179337,323015.85
179338,54678.54
179339,91210.88
179340,59948.66
179341,202849.27
179342,20528.82
179343,78750.14
179344,70481.29
179345,18705.55
179346,78635.07
179347,121822.49
179348,82281.85
179349,235108.02
179350,37823.03
179351,117821.42
179352,76778.92
179353,26069.91
179354,93952.08
179355,87436.57
179356,13587.98
179357,47538.95
179358,76671.18
179359,130416.31
179360,137347.22
179361,45999.65
179362,72499.28
179363,103762.49
179364,42487.05
179365,464220.55
179366,49043.79
179367,27533.68
179368,45146.74
179369,33599.07
179370,93315.61
179371,263141.67
179372,226091.05
179373,137910.90
179374,48817.77
179375,55761.21
179376,89385.54
179377,74209.01
179378,33396.67
179379,72478.88
179380,16784.57
179381,170315.04
179382,56026.52
179383,42535.96
179384,173604.55
179385,57451.59
179386,80939.59
179387,73234.78
179388,200742.08
179389,15484.47
179390,21282.56
179391,29288.99
179392,135994.54
179393,32150.69
179394,178962.01
179395,38855.59
179396,33751.51
179397,81368.30
179398,40305.55
179399,74571.30
179400,53392.89
179401,152481.25
179402,41383.62
179403,130741.40
179404,73127.40
179405,4127.23
179406,4433.23
179407,58035.06
179408,31497.70
179409,183635.36
179410,5691.45
179411,51819.97
179412,158519.08
179413,97213.36
179414,32300.24
179415,98203.62
179416,289185.99
179417,45274.82
179418,103711.48
179419,219913.45
179420,30852.29
179421,48763.05
179422,48033.47
179423,33187.27
179424,211824.68
179425,77256.60
179426,149989.06
179427,42180.20
179428,139294.50
179429,36508.23
179430,111089.87
179431,126582.60
179432,144126.52
179433,28392.09
179434,40515.83
179435,118669.64
179436,61334.32
179437,136198.19
179438,167134.70
179439,40784.92
179440,206113.89
179441,84977.00
179442,10865.72
179443,44471.04
179444,30176.06
179445,137180.63
179446,20787.89
179447,35190.78
179448,155565.49
179449,173189.52
179450,38538.27
179451,58815.44
179452,12633.56
179453,50301.17
179454,315081.25
179455,37792.81
179456,105400.85
179457,111702.96
179458,449929.35
179459,9723.86
179460,83247.31
179461,16504.12
179462,79549.21
179463,37096.33
179464,23099.70
179465,34249.19
179466,51569.81
179467,31128.19
179468,32242.17
179469,14730.17
179470,105948.34
179471,156469.27
179472,110854.42
179473,30809.65
179474,125692.56
179475,65093.46
179476,183496.70
179477,245728.35
179478,54872.76
179479,167276.04
179480,69723.11
179481,32006.70
179482,143707.00
179483,42755.17
179484,74227.26
179485,19384.92
179486,42232.03
179487,492893.59
179488,36171.16
179489,94100.52
179490,121329.77
179491,5682.35
179492,98203.75
179493,50570.64
179494,48636.09
179495,22222.63
179496,34791.23
179497,59812.13
179498,20466.06
179499,47119.15
179500,95902.68
179501,58969.40
179502,86218.40
179503,119725.96
179504,37856.92
179505,82495.09
179506,8618.04
179507,63197.39
179508,309313.65
179509,114309.16
179510,32660.46
179511,39278.87
179512,186682.42
179513,88874.13
179514,27041.93
179515,65715.94
179516,99249.96
179517,337240.16
179518,119864.79
179519,487498.61
179520,38324.66
179521,34243.95
179522,85978.64
179523,139575.13
179524,149603.83
179525,85835.20
179526,68921.21
179527,7075.64
179528,489193.56
179529,31059.09
179530,31477.84
179531,47551.69
179532,347821.65
179533,115308.98
179534,41895.37
179535,24689.51
179536,49313.02
179537,181904.45
179538,32008.15
179539,47824.02
179540,58844.35
179541,550761.57
179542,58494.15
179543,24464.74
179544,609736.30
179545,42283.24
179546,59115.28
179547,86859.24
179548,37194.83
179549,10399.01
179550,178162.36
179551,98952.35
179552,135583.43
179553,556678.93
179554,106795.30
179555,57802.62
179556,62662.83
179557,47528.72
179558,32885.07
179559,48844.92
179560,19099.58
179561,102144.45
179562,174788.37
179563,86125.01
179564,81994.13
179565,128530.94
179566,106238.66
179567,29195.30
179568,302361.00
179569,47053.89
179570,89210.17
179571,74979.03
179572,10706.81
179573,200215.96
179574,64300.62
179575,120803.76
179576,82240.59
179577,13284.48
179578,61261.03
179579,23668.64
179580,35086.44
179581,276852.25
179582,24098.49
179583,119585.89
179584,78772.78
179585,36054.03
179586,37698.61
179587,185862.65
179588,26733.18
179589,112313.88
179590,56349.29
179591,113387.32
179592,14965.17
179593,27920.60
179594,57681.49
179595,316846.27
179596,5897.99
179597,114110.86
179598,72053.60
179599,36204.81
179600,88427.83
179601,4193.17
179602,448573.99
179603,16054.25
179604,18879.29
179605,98736.70
179606,249134.15
179607,8953.52
179608,23631.23
179609,50650.52
179610,29677.28
179611,432979.73
179612,28840.42
179613,75789.72
179614,113696.28
179615,39725.07
179616,44401.77
179617,69968.29
179618,69981.50
179619,147089.52
179620,29224.61
179621,595010.36
179622,94996.99
179623,12859.59
179624,155471.15
179625,21805.65
179626,99330.31
179627,6618.46
179628,214870.65
179629,411451.53
179630,69819.73
179631,46807.07
179632,29870.79
179633,178502.06
179634,107928.52
179635,85492.91
179636,11950.40
179637,51748.76
179638,82882.13
179639,28191.72
179640,23225.08
179641,58304.33
179642,22319.93
179643,154092.53
179644,17623.81
179645,20964.88
179646,402857.74
179647,209961.05
179648,49541.51
179649,85270.24
179650,189328.13
179651,59600.22
179652,68075.84
179653,106290.41
179654,166610.78
179655,167297.96
179656,81974.90
179657,27457.99
179658,69638.73
179659,117552.67
179660,10360.20
179661,29029.73
179662,33543.74
179663,107303.88
179664,3500.23
179665,39145.44
179666,62573.70
179667,17823.89
179668,5776.91
179669,9773.22
179670,89591.34
179671,59035.65
179672,28402.64
179673,195931.36
179674,119425.04
179675,353549.71
179676,24140.42
179677,66377.78
179678,54926.92
179679,37893.71
179680,49181.49
179681,86044.52
179682,83127.27
179683,570563.11
179684,136596.81
179685,48944.46
179686,23347.52
179687,9067.49
179688,78724.39
179689,50025.06
179690,73854.19
179691,219291.07
179692,104447.63
179693,325221.75
179694,60438.46
179695,70674.42
179696,96067.18
179697,41905.82
179698,12990.64
179699,73569.44
179700,48297.70
179701,100519.58
179702,181667.70
179703,76573.17
179704,104910.02
179705,117197.76
179706,42661.50
179707,35680.68
179708,124663.90
179709,64126.36
179710,21368.46
179711,225108.33
179712,26733.54
179713,28870.18
179714,16102.25
179715,61554.57
179716,43116.70
179717,57382.15
179718,100424.58
179719,35753.36
179720,86142.36
179721,90267.81
179722,54077.06
179723,69456.92
179724,19884.18
179725,29484.15
179726,199814.10
179727,38116.71
179728,132946.35
179729,41799.27
179730,57234.68
179731,55899.18
179732,40874.41
179733,32397.37
179734,40161.30
179735,90928.73
179736,34108.59
179737,50064.19
179738,102696.89
179739,115231.10
179740,136322.39
179741,106540.63
179742,687840.75
179743,245570.92
179744,110374.41
179745,23247.62
179746,195474.15
179747,33793.70
179748,830057.02
179749,9244.03
179750,180278.79
179751,144938.29
179752,57391.51
179753,42423.60
179754,697084.37
179755,32421.21
179756,496246.26
179757,75295.14
179758,104159.30
179759,18493.04
179760,59296.54
179761,149823.95
179762,46913.78
179763,33206.13
179764,429016.86
179765,385839.83
179766,14692.17
179767,55248.14
179768,51798.48
179769,309523.82
179770,113708.93
179771,37198.75
179772,74600.82
179773,51266.05
179774,99744.78
179775,47670.34
179776,11752.70
179777,59931.00
179778,89427.66
179779,3067.43
179780,364730.13
179781,67486.34
179782,72945.44
179783,108502.66
179784,43553.15
179785,140647.58
179786,70428.15
179787,60675.91
179788,72332.70
179789,211212.04
179790,189444.09
179791,50516.84
179792,41725.27
179793,37436.14
179794,158833.80
179795,191178.06
179796,21459.25
179797,225755.00
179798,93569.49
179799,71211.93
179800,93920.60
179801,115295.23
179802,258871.18
179803,9550.80
179804,50778.17
179805,650090.02
179806,58174.90
179807,333236.10
179808,77017.90
179809,33240.84
179810,40207.00
179811,76905.61
179812,141059.82
179813,21142.75
179814,36300.99
179815,90671.08
179816,92525.05
179817,90326.14
179818,71660.16
179819,107739.98
179820,93620.99
179821,70582.94
179822,130330.95
179823,61683.12
179824,176858.56
179825,15730.33
179826,69712.54
179827,149551.34
179828,232473.75
179829,19725.60
179830,9142.98
179831,56778.64
179832,90777.25
179833,284974.08
179834,99842.62
179835,66398.60
179836,11226.71
179837,50375.92
179838,32769.42
179839,164719.99
179840,260627.59
179841,24991.70
179842,132442.27
179843,122885.26
179844,80187.62
179845,20226.15
179846,69756.38
179847,192708.77
179848,203914.45
179849,78597.28
179850,47054.22
179851,29300.61
179852,62990.01
179853,54968.62
179854,49873.90
179855,155467.02
179856,19521.89
179857,20928.04
179858,117481.41
179859,157125.82
179860,44453.63
179861,21712.15
179862,36878.45
179863,217141.64
179864,131429.63
179865,11824.10
179866,3389.52
179867,299261.64
179868,158904.28
179869,129276.66
179870,338998.46
179871,141098.79
179872,111988.52
179873,59993.57
179874,99506.77
179875,44427.88
179876,104819.98
179877,38580.72
179878,91788.70
179879,76843.02
179880,35656.17
179881,6539.86
179882,11009.95
179883,55160.85
179884,13346.94
179885,44819.22
179886,123306.27
179887,67150.89
179888,128418.06
179889,139295.78
179890,36524.62
179891,32598.38
179892,57581.31
179893,31659.37
179894,276463.72
179895,81894.17
179896,64582.39
179897,28573.70
179898,479651.02
179899,33891.79
179900,93282.78
179901,40368.59
179902,53405.47
179903,3642.38
179904,25931.27
179905,81967.15
179906,39602.65
179907,16716.59
179908,133789.67
179909,31441.00
179910,502301.17
179911,19491.05
179912,106306.17
179913,227356.12
179914,239320.97
179915,97889.05
179916,423057.13
179917,119345.66
179918,242802.13
179919,117225.98
179920,76510.30
179921,15627.19
179922,56044.22
179923,87959.56
179924,340934.95
179925,155449.41
179926,20388.92
179927,51048.47
179928,42114.99
179929,34889.02
179930,274612.50
179931,177112.21
179932,73928.51
179933,137113.30
179934,95479.48
179935,12132.32
179936,25032.44
179937,96656.44
179938,83453.48
179939,13616.12
179940,391556.84
179941,48368.98
179942,31905.11
179943,79515.48
179944,18876.78
179945,325053.50
179946,61365.48
179947,12406.11
179948,62133.55
179949,66983.80
179950,171174.79
